"STLA","GM","TM","NSANY","MBGYY","BMWYY","POAHY","TSLA","Dates"
9.53048610687256,35.2826156616211,131.570007324219,12.3599996566772,9.66120719909668,17.6082382202148,5.33747911453247,15.0006666183472,2019-09-03
9.79762744903564,36.5539703369141,132.100006103516,12.289999961853,9.9066219329834,17.9030342102051,5.50052165985107,14.7119998931885,2019-09-04
10.050329208374,37.3939552307129,131.169998168945,12.3999996185303,10.1602201461792,18.2297019958496,5.63781976699829,15.3053331375122,2019-09-05
10.0214500427246,37.4422302246094,132.050003051758,12.6700000762939,10.1602201461792,18.1579990386963,5.64640092849731,15.163332939148,2019-09-06
10.1514110565186,38.2146377563477,132.830001831055,12.5900001525879,10.4710788726807,18.5484066009521,5.70646905899048,15.4526672363281,2019-09-09
10.0358896255493,38.2146377563477,133.619995117188,12.9899997711182,10.536524772644,18.6360473632812,5.70646905899048,15.7026672363281,2019-09-10
9.92758846282959,38.0987739562988,135.550003051758,13.3199996948242,10.5856065750122,18.6360473632812,5.68072509765625,16.4733333587646,2019-09-11
10.0431098937988,37.7222290039062,135.789993286133,13.1899995803833,10.7410383224487,18.938814163208,5.70646905899048,16.3913326263428,2019-09-12
10.0214500427246,37.5194702148438,136.660003662109,13.25,10.937370300293,19.0742626190186,5.8437671661377,16.3466663360596,2019-09-13
9.94202899932861,35.9263916015625,135.940002441406,13.1999998092651,10.7573976516724,18.9786510467529,5.77511787414551,16.1873321533203,2019-09-16
9.89870834350586,36.9691390991211,137.820007324219,13.289999961853,10.6592321395874,18.938814163208,5.74079370498657,16.3193321228027,2019-09-17
9.89870834350586,36.8629341125488,137.050003051758,13.1800003051758,10.7001342773438,18.9627170562744,5.76653671264648,16.2326679229736,2019-09-18
9.8409481048584,36.4767265319824,136.550003051758,13.2399997711182,10.634690284729,18.9706859588623,5.74079370498657,16.4400005340576,2019-09-19
9.75430774688721,36.0808715820312,136.559997558594,13.1400003433228,10.6019678115845,18.9627170562744,5.79228067398071,16.041332244873,2019-09-20
9.67488670349121,35.9553565979004,136.369995117188,13.1700000762939,10.3810930252075,18.6440143585205,5.67214441299438,16.0820007324219,2019-09-23
9.38608455657959,35.5015716552734,137.410003662109,12.9700002670288,10.1111364364624,18.5085678100586,5.51768350601196,14.8806667327881,2019-09-24
9.37164306640625,35.8298416137695,136.619995117188,13.1000003814697,10.1520385742188,18.4288921356201,5.52626466751099,15.2466669082642,2019-09-25
9.37164306640625,36.3125953674316,138.320007324219,12.8999996185303,9.98842906951904,18.3253135681152,5.44903421401978,16.1706676483154,2019-09-26
9.30666351318359,36.1291427612305,136.279998779297,12.6599998474121,10.0620527267456,18.4209270477295,5.41470956802368,16.1420001983643,2019-09-27
9.34998321533203,36.1870765686035,134.490005493164,12.4899997711182,10.1029567718506,18.6519832611084,5.54342699050903,16.0580005645752,2019-09-30
9.19114303588867,34.8643379211426,133.289993286133,12.7700004577637,10.0129699707031,18.6360473632812,5.49194002151489,16.3126678466797,2019-10-01
9.01786041259766,33.4836692810059,131.470001220703,12.3999996185303,9.81663703918457,18.3253135681152,5.38038444519043,16.208667755127,2019-10-02
