"STLA","GM","TM","NSANY","MBGYY","BMWYY","POAHY","TSLA","Dates"
5.60251665115356,27.4361152648926,117.422958374023,20.4500007629395,13.2802038192749,22.4317455291748,3.8600959777832,14.8940000534058,2016-01-04
5.64609241485596,26.7112941741943,117.113586425781,20.5599994659424,13.1085052490234,21.9388847351074,3.76962494850159,14.8953332901001,2016-01-05
5.31616592407227,25.7558479309082,114.445327758789,19.8899993896484,12.682562828064,21.1196765899658,3.70931077003479,14.6026668548584,2016-01-06
5.1418662071228,24.7015647888184,111.728729248047,19.2999992370605,12.2533159255981,20.360408782959,3.49067330360413,14.3766670227051,2016-01-07
4.97378921508789,24.3226757049561,109.302146911621,18.8400001525879,12.1344470977783,19.9674510955811,3.54344725608826,14.0666666030884,2016-01-08
5.04849052429199,24.9157199859619,110.993988037109,19.0799999237061,12.3358631134033,20.1339588165283,3.68669366836548,13.8566665649414,2016-01-11
5.09829044342041,24.9568958282471,111.980087280273,19.1599998474121,12.5042581558228,20.6534595489502,3.73946809768677,13.9980001449585,2016-01-12
4.89286470413208,25.1133937835693,111.167999267578,19.0499992370605,11.9908142089844,19.6211204528809,3.64145731925964,13.3540000915527,2016-01-13
4.68743896484375,24.9568958282471,112.424797058105,18.8799991607666,11.9544944763184,19.5478553771973,3.64145731925964,13.7453327178955,2016-01-14
4.56916427612305,24.3556308746338,108.857444763184,18.4099998474121,11.5599193572998,18.7153244018555,3.4378981590271,13.6660003662109,2016-01-15
4.432213306427,24.2156047821045,111.197006225586,18.9300003051758,11.8125133514404,18.8884925842285,3.47559428215027,13.6479997634888,2016-01-19
4.28903818130493,24.2320766448975,107.803672790527,18.0699996948242,11.5714750289917,18.6420612335205,3.34742736816406,13.2466669082642,2016-01-20
4.41976308822632,24.3391513824463,107.407295227051,18.0200004577637,11.7927026748657,18.9750747680664,3.49067330360413,13.3313331604004,2016-01-21
4.53803873062134,24.1167659759521,112.096092224121,18.9400005340576,11.8653440475464,19.1815433502197,3.56606507301331,13.5033330917358,2016-01-22
4.41976308822632,24.0755805969238,109.640525817871,18.3500003814697,11.5566177368164,18.781925201416,3.4831337928772,13.0920000076294,2016-01-25
4.73723936080933,24.421516418457,110.549278259277,18.4599990844727,11.7217121124268,19.141580581665,3.55852603912354,12.9040002822876,2016-01-26
4.63763904571533,24.0591106414795,111.487037658691,18.5699996948242,11.680438041687,19.0150337219238,3.50575137138367,12.5380001068115,2016-01-27
4.41976308822632,23.9026126861572,112.260452270508,18.6599998474121,11.6226539611816,18.9217948913574,3.47559428215027,12.6466665267944,2016-01-28
4.38241338729858,24.4132823944092,116.040489196777,19.7800006866455,11.5632219314575,18.495532989502,3.392662525177,12.7466669082642,2016-01-29
4.36373805999756,24.8004035949707,116.398193359375,19.8199996948242,11.5252475738525,18.295726776123,3.392662525177,13.1293325424194,2016-02-01
4.1832127571106,24.421516418457,115.044715881348,19.2800006866455,11.2627487182617,17.7962074279785,3.27957391738892,12.1853332519531,2016-02-02
4.15208768844604,23.8202457427979,111.167999267578,18.6499996185303,11.7085027694702,18.1358795166016,3.30973100662231,11.565333366394,2016-02-03
4.13963794708252,23.58962059021,110.491271972656,18.7199993133545,11.3188800811768,17.7029666900635,3.31727004051208,11.6886672973633,2016-02-04
4.09606218338013,23.5072555541992,106.720893859863,18.0699996948242,11.2099189758301,17.769567489624,3.37004494667053,10.8400001525879,2016-02-05
3.78481149673462,23.6225681304932,105.502777099609,17.9200000762939,11.0101537704468,17.1901264190674,3.26449513435364,9.86600017547607,2016-02-08
3.66031074523926,22.9554061889648,103.288887023926,17.4300003051758,10.8929376602173,17.0436000823975,3.17402458190918,9.88333320617676,2016-02-09
3.84706139564514,22.823616027832,103.221221923828,17.3500003814697,10.9259548187256,17.0968818664551,3.18156337738037,9.57800006866455,2016-02-10
3.72878623008728,22.1564559936523,101.587387084961,17.0799999237061,11.0712385177612,17.1035423278809,3.15140652656555,10.0313329696655,2016-02-11
3.80348658561707,22.823616027832,101.761413574219,17.0699996948242,11.3106260299683,17.5098171234131,3.16648507118225,10.069333076477,2016-02-12
3.92176222801208,23.5402069091797,104.613349914551,17.2700004577637,11.5681734085083,18.1159000396729,3.33234858512878,10.3446674346924,2016-02-16
4.07738733291626,24.1085319519043,104.536010742188,17.4099998474121,11.9974184036255,18.6620445251465,3.46051573753357,11.2453327178955,2016-02-17
4.00891256332397,23.9108505249023,103.878608703613,17.1000003814697,11.7927026748657,18.5221748352051,3.45297646522522,11.1180000305176,2016-02-18
3.94043636322021,23.7049350738525,101.80973815918,16.8999996185303,11.6226539611816,18.1758422851562,3.3625054359436,11.1053333282471,2016-02-19
4.06493759155273,24.4050426483154,103.143882751465,17.3700008392334,11.7547311782837,18.3623294830322,3.46805429458618,11.8493328094482,2016-02-22
3.92798686027527,24.1991310119629,102.109443664551,17.1200008392334,11.4327964782715,17.8961124420166,3.392662525177,11.8140001296997,2016-02-23
3.86573648452759,23.7543544769287,101.113670349121,17.2299995422363,11.1835021972656,17.4498729705811,3.25695633888245,11.9333333969116,2016-02-24
3.98401165008545,24.2979698181152,102.061096191406,17.1200008392334,11.1884565353394,17.4831771850586,3.18910264968872,12.4953327178955,2016-02-25
4.17076253890991,24.4050426483154,101.645393371582,18.4799995422363,11.2677011489868,17.8428325653076,3.32480931282043,12.6893329620361,2016-02-26
4.26413774490356,24.2485523223877,100.639961242676,18.0900001525879,11.1950588226318,17.9627151489258,3.3625054359436,12.7953329086304,2016-02-29
